Actif;Date;High;Low;Open;Close;Volume
^N225;03/07/2013;14164.77;13984.08;14149.99;14055.56;200600
^N225;02/07/2013;14098.74;13898.54;13969.15;14098.74;214200
^N225;01/07/2013;13862.71;13562.7;13746.72;13852.5;172200
^N225;28/06/2013;13724.44;13354.7;13383.92;13677.32;234400
^N225;27/06/2013;13213.55;12873.5;12968.72;13213.55;182400
^N225;26/06/2013;13189.84;12826.51;13152.75;12834.01;173400
^N225;25/06/2013;13234.89;12758.22;13081.62;12969.34;199200
^N225;24/06/2013;13426.13;13026.23;13417.54;13062.78;162600
^N225;21/06/2013;13330.35;12702.67;12787.87;13230.13;241000
^N225;20/06/2013;13190.82;12966.41;13101.85;13014.58;200600
^N225;19/06/2013;13296.62;13107.65;13233.08;13245.22;202000
^N225;18/06/2013;13139.48;12919.03;13015.15;13007.28;158800
^N225;17/06/2013;13033.12;12549.82;12584.37;13033.12;171800
^N225;14/06/2013;12900.65;12629.31;12668.9;12686.52;278200
^N225;13/06/2013;13050.11;12415.85;13038.02;12445.38;240800
^N225;12/06/2013;13332.72;12994.08;13087.66;13289.32;205600
^N225;11/06/2013;13584.31;13296.31;13504.77;13317.62;260200
^N225;10/06/2013;13514.2;13141.37;13141.85;13514.2;241400
^N225;07/06/2013;13106.2;12548.2;12706.41;12877.53;324400
^N225;06/06/2013;13238.53;12862.02;12925.29;12904.02;314000
^N225;05/06/2013;13711.42;13011.16;13566.75;13014.87;303800
^N225;04/06/2013;13610.25;13060.94;13186.6;13533.76;378200
^N225;03/06/2013;13562.87;13261.82;13551.36;13261.82;282200
^N225;31/05/2013;13916.56;13681.39;13804.23;13774.54;280600
^N225;30/05/2013;14098.16;13555.66;14072.9;13589.03;321600
^N225;29/05/2013;14512.28;14243.49;14492.55;14326.46;297000
^N225;28/05/2013;14399.78;13943.62;13943.62;14311.98;336200
^N225;27/05/2013;14381.28;14027.42;14373.82;14142.65;307400
^N225;24/05/2013;15007.5;13981.52;14731.75;14612.45;461200
^N225;23/05/2013;15942.6;14483.98;15739.98;14483.98;595200
^N225;22/05/2013;15706.63;15432.64;15440.69;15627.26;476800
^N225;21/05/2013;15388.37;15264.42;15264.79;15381.02;514200
^N225;20/05/2013;15381.74;15245.8;15260.61;15360.81;368000
^N225;17/05/2013;15157.32;14902.3;14926.42;15138.12;314400
^N225;16/05/2013;15155.72;14879.51;15146.05;15037.24;375200
^N225;15/05/2013;15108.83;14956.38;14962.34;15096.03;435000
^N225;14/05/2013;14839.79;14755.08;14822.56;14758.42;304600
^N225;13/05/2013;14849.01;14727.7;14759.5;14782.21;387200
^N225;10/05/2013;14636.81;14426.74;14449.24;14607.54;312400
^N225;09/05/2013;14409.82;14191.48;14366.95;14191.48;268400
^N225;08/05/2013;14421.38;14186.83;14196.2;14285.69;252600
^N225;07/05/2013;14196.38;13951.81;13960.04;14180.24;217200
^N225;02/05/2013;13780.48;13637.96;13727.25;13694.04;180000
^N225;01/05/2013;13844.82;13782;13837.72;13799.35;185400
^N225;30/04/2013;13897.06;13778.75;13854.82;13860.86;237600
^N225;26/04/2013;13983.87;13852.2;13978.98;13884.13;248400
^N225;25/04/2013;13974.26;13827.96;13887.53;13926.08;294400
^N225;24/04/2013;13843.46;13686.78;13687.28;13843.46;307400
^N225;23/04/2013;13585.35;13505.53;13545.6;13529.65;240200
^N225;22/04/2013;13611.58;13529.44;13537.17;13568.37;246200
^N225;19/04/2013;13338.75;13186.89;13268.43;13316.48;236000
^N225;18/04/2013;13377.74;13200.85;13272.22;13220.07;305000
^N225;17/04/2013;13397.5;13318.69;13330.5;13382.89;277400
^N225;16/04/2013;13312.23;13004.46;13023.91;13221.44;321600
^N225;15/04/2013;13408.29;13257.86;13345.86;13275.66;321000
^N225;12/04/2013;13568.25;13402.86;13568.25;13485.14;352000
^N225;11/04/2013;13549.16;13384.11;13444.95;13549.16;368400
^N225;10/04/2013;13325.15;13177.31;13177.31;13288.13;359800
^N225;09/04/2013;13331.39;13151.73;13309.13;13192.35;287600
^N225;08/04/2013;13225.22;13080.29;13082.61;13192.59;313800
^N225;05/04/2013;13225.62;12831.1;12880.82;12833.64;477400
^N225;04/04/2013;12634.54;12075.97;12188.22;12634.54;309400
^N225;03/04/2013;12362.2;12102.05;12112.09;12362.2;235000
^N225;02/04/2013;12107.4;11805.78;12051.57;12003.43;274600
^N225;01/04/2013;12384.83;12133;12371.34;12135.02;198200
^N225;29/03/2013;12425.96;12319.75;12405.53;12397.91;181600
^N225;28/03/2013;12462.86;12286.37;12457.13;12335.96;204600
^N225;27/03/2013;12502.26;12442.39;12476.58;12493.79;153000
^N225;26/03/2013;12540.12;12456.04;12461.79;12471.62;187600
^N225;25/03/2013;12594.36;12480.42;12507.61;12546.46;169800
^N225;22/03/2013;12522.05;12338.53;12498.51;12338.53;168000
^N225;21/03/2013;12650.26;12586.06;12592;12635.69;193400
^N225;19/03/2013;12491.16;12401.12;12405.61;12468.23;165200
^N225;18/03/2013;12373.17;12220.63;12365.44;12220.63;195800
^N225;15/03/2013;12560.95;12434.47;12437.68;12560.95;251000
^N225;14/03/2013;12395.73;12248.65;12332.16;12381.19;171600
^N225;13/03/2013;12339.45;12234.48;12252.29;12239.66;196000
^N225;12/03/2013;12461.97;12314.81;12433.6;12314.81;306400
^N225;11/03/2013;12403.95;12300.83;12363.09;12349.05;332400
^N225;08/03/2013;12283.62;12065.09;12066.5;12283.62;364600
^N225;07/03/2013;12069.6;11946.01;12037.25;11968.08;216000
^N225;06/03/2013;11933.82;11803.09;11811.06;11932.27;201000
^N225;05/03/2013;11779.42;11666.38;11732.57;11683.45;198800
^N225;04/03/2013;11767.68;11613.59;11695.45;11652.29;205200
^N225;01/03/2013;11648.63;11464.71;11464.71;11606.38;190200
^N225;28/02/2013;11563.75;11392.56;11396.73;11559.36;217200
^N225;27/02/2013;11419.62;11253.97;11418.56;11253.97;193200
^N225;26/02/2013;11520.24;11374.83;11449.66;11398.81;268000
^N225;25/02/2013;11662.52;11562.1;11564.55;11662.52;240800
^N225;22/02/2013;11390.65;11175.67;11238.75;11385.94;248000
^N225;21/02/2013;11442.11;11301.77;11404.73;11309.13;196200
^N225;20/02/2013;11510.52;11440.1;11485.65;11468.28;202000
^N225;19/02/2013;11412.86;11336.45;11336.45;11372.34;190000
^N225;18/02/2013;11445.46;11308.83;11318.22;11407.87;238400
^N225;15/02/2013;11261.58;11065.06;11239.21;11173.83;346200
^N225;14/02/2013;11356.54;11243.49;11273.4;11307.28;280000
^N225;13/02/2013;11365.27;11196.66;11333.72;11251.41;275400
^N225;12/02/2013;11460.64;11343.44;11346.72;11369.12;301200
^N225;08/02/2013;11299.71;11135.89;11179.97;11153.16;328000
^N225;07/02/2013;11446.81;11295.62;11406.32;11357.07;404400
^N225;06/02/2013;11498.42;11232.05;11236.7;11463.75;353400
^N225;05/02/2013;11170.85;11046.92;11105.24;11046.92;385200
^N225;04/02/2013;11285.49;11194.74;11254.16;11260.35;354200
^N225;01/02/2013;11237.84;11142.26;11193.72;11191.34;278200
^N225;31/01/2013;11145.38;11007.77;11057.5;11138.66;275800
^N225;30/01/2013;11113.95;10905.64;10913.97;11113.95;202800
^N225;29/01/2013;10937.63;10751.01;10751.01;10866.72;238400
^N225;28/01/2013;11002.86;10824.31;11002.86;10824.31;198200
^N225;25/01/2013;10926.65;10790.95;10797.3;10926.65;220600
^N225;24/01/2013;10634.74;10441.11;10441.11;10620.87;211200
^N225;23/01/2013;10663.09;10486.99;10575.6;10486.99;198800
^N225;22/01/2013;10859.42;10615.2;10765.1;10709.93;248000
^N225;21/01/2013;10941.45;10747.74;10941.45;10747.74;207400
^N225;18/01/2013;10913.3;10787.12;10791.97;10913.3;286600
^N225;17/01/2013;10694.85;10432.97;10660.94;10609.64;268400
^N225;16/01/2013;10806.41;10591.3;10806.41;10600.44;226000
^N225;15/01/2013;10952.31;10851.66;10914.65;10879.08;215000
^N225;11/01/2013;10830.43;10748.06;10786.14;10801.57;236600
^N225;10/01/2013;10686.12;10619.65;10635.11;10652.64;268600
^N225;09/01/2013;10620.7;10398.61;10405.67;10578.57;215000
^N225;08/01/2013;10602.12;10463.43;10544.21;10508.06;211400
^N225;07/01/2013;10743.69;10589.7;10743.69;10599.01;187800
^N225;04/01/2013;10734.23;10602.24;10604.5;10688.11;219000
^N225;28/12/2012;10433.63;10374.85;10406.36;10395.18;202800
^N225;27/12/2012;10376.39;10288.85;10295.26;10322.98;235200
^N225;26/12/2012;10230.36;10107.34;10131.22;10230.36;182000
^N225;25/12/2012;10119.35;10030.44;10092.35;10080.12;141800
^N225;21/12/2012;10175.06;9924.42;10145.58;9940.06;256600
^N225;20/12/2012;10147.68;10028.65;10093.11;10039.33;274800
^N225;19/12/2012;10160.4;10016.98;10025.4;10160.4;277400
^N225;18/12/2012;9967.24;9848.87;9848.87;9923.01;260400
^N225;17/12/2012;9903.35;9826.3;9895.68;9828.88;213600
^N225;14/12/2012;9775.75;9687.7;9703.56;9737.56;247400
^N225;13/12/2012;9767.05;9672.47;9681.2;9742.73;212000
^N225;12/12/2012;9606.25;9565.95;9606.25;9581.46;129400
^N225;11/12/2012;9534.18;9487.95;9510.6;9525.32;97200
^N225;10/12/2012;9584.46;9517.4;9584.46;9533.75;115200
^N225;07/12/2012;9572.75;9522.13;9547.14;9527.39;133800
^N225;06/12/2012;9565.43;9503.31;9535.69;9545.16;123200
^N225;05/12/2012;9515.86;9376.97;9380.37;9468.84;116000
^N225;04/12/2012;9457.19;9406.03;9419.15;9432.46;104000
^N225;03/12/2012;9525.82;9453.48;9484.2;9458.18;110000
^N225;30/11/2012;9492.91;9380.25;9446.77;9446.01;159800
^N225;29/11/2012;9412.08;9350.4;9370.29;9400.88;113400
^N225;28/11/2012;9407.62;9308.35;9375.48;9308.35;118600
^N225;27/11/2012;9449.72;9370.59;9371.13;9423.3;136800
^N225;26/11/2012;9487.94;9388.94;9466.06;9388.94;151600
^N225;22/11/2012;9366.8;9304.72;9336.32;9366.8;147400
^N225;21/11/2012;9248.98;9161.21;9213.73;9222.52;134800
^N225;20/11/2012;9200.85;9129.43;9198.42;9142.64;133600
^N225;19/11/2012;9183.46;9135.29;9141.27;9153.2;143000
^N225;16/11/2012;9032.35;8898.33;8898.33;9024.16;199000
^N225;15/11/2012;8829.72;8684.23;8703.82;8829.72;161400
^N225;14/11/2012;8680.4;8653.49;8660.27;8664.73;81000
^N225;13/11/2012;8723.46;8619.45;8710.52;8661.05;94800
^N225;12/11/2012;8728.85;8676.44;8701.28;8676.44;86400
^N225;09/11/2012;8779.24;8729.45;8742.68;8757.6;104000
^N225;08/11/2012;8891.08;8811.41;8868.42;8837.15;106400
^N225;07/11/2012;9032.32;8924.41;9030.56;8972.89;131000
^N225;06/11/2012;8990.35;8957.49;8989.58;8975.15;104800
^N225;05/11/2012;9040.18;8984.69;9000.81;9007.44;101400
^N225;02/11/2012;9072.39;9031.43;9049.22;9051.22;137800
^N225;01/11/2012;8976.08;8871.48;8931.71;8946.87;140600
^N225;31/10/2012;8985.58;8905.44;8911.08;8928.29;135400
^N225;30/10/2012;8995.81;8841.98;8941.82;8841.98;149200
^N225;29/10/2012;8986.05;8909.37;8958.79;8929.34;97200
^N225;26/10/2012;9075.59;8933.06;9058.93;8933.06;132000
^N225;25/10/2012;9057.31;8941.85;8952.13;9055.2;115600
^N225;24/10/2012;9043.8;8896.41;8896.41;8954.3;133000
^N225;23/10/2012;9075.58;8970.5;9066.03;9014.25;116400
^N225;22/10/2012;9031.55;8867.79;8874.52;9010.71;118200
^N225;19/10/2012;9016.9;8940.38;8944.03;9002.68;134600
^N225;18/10/2012;8992.36;8877.17;8886.56;8982.86;165000
^N225;17/10/2012;8837.19;8758.7;8777.39;8806.55;139600
^N225;16/10/2012;8707.95;8633.68;8638.68;8701.31;119800
^N225;15/10/2012;8595.11;8488.14;8517.77;8577.93;126800
^N225;12/10/2012;8620.18;8516.11;8607.7;8534.12;139400
^N225;11/10/2012;8607.42;8514.63;8514.63;8546.78;133000
^N225;10/10/2012;8660.68;8578.25;8650.55;8596.23;122400
^N225;09/10/2012;8840.69;8765.55;8822.39;8769.59;124400
^N225;05/10/2012;8880.23;8805.79;8850.29;8863.3;112000
^N225;04/10/2012;8865.92;8738.31;8783.13;8824.59;123400
^N225;03/10/2012;8806.75;8729.56;8778.26;8746.87;103600
^N225;02/10/2012;8843.33;8774.75;8826.36;8786.05;98200
^N225;01/10/2012;8829.35;8759.07;8815.07;8796.51;99000
^N225;28/09/2012;8989.08;8838.85;8986.63;8870.16;135600
^N225;27/09/2012;8959.25;8844.06;8856.31;8949.87;124800
^N225;26/09/2012;8971.75;8894.02;8941.75;8906.7;109200
^N225;25/09/2012;9112.54;9023.63;9031.37;9091.54;128400
^N225;24/09/2012;9091.97;9031.13;9071.32;9069.29;105800
^N225;21/09/2012;9159.33;9103.95;9113.3;9110;121800
^N225;20/09/2012;9215.57;9079.19;9174.19;9086.98;144600
^N225;19/09/2012;9288.53;9140.75;9166.52;9232.21;157200
^N225;18/09/2012;9180.44;9120.61;9155.49;9123.77;137600
^N225;14/09/2012;9193.27;9081.8;9097.92;9159.39;198000
^N225;13/09/2012;9022.2;8932.1;8950.01;8995.15;95000
^N225;12/09/2012;8959.96;8821.8;8827.21;8959.96;116200
^N225;11/09/2012;8814.03;8769.47;8811.33;8807.38;95400
^N225;10/09/2012;8874.54;8838.18;8853.19;8869.37;111800
^N225;07/09/2012;8871.65;8804.27;8821.37;8871.65;157200
^N225;06/09/2012;8697;8646.03;8690.34;8680.57;119200
^N225;05/09/2012;8759.26;8679.82;8756.59;8679.82;111800
^N225;04/09/2012;8804.44;8729.22;8787.97;8775.51;110800
^N225;03/09/2012;8893.39;8773.4;8836.61;8783.89;123400
^N225;31/08/2012;8933.99;8839.91;8891.75;8839.91;122800
^N225;30/08/2012;9062.07;8960.24;9062.07;8983.78;98200
^N225;29/08/2012;9073.99;9033.83;9045.73;9069.81;107600
^N225;28/08/2012;9140.62;8988.99;9138.51;9033.29;124000
^N225;27/08/2012;9150.48;9084.87;9140.41;9085.39;79400
^N225;24/08/2012;9090.67;9045.79;9069.95;9070.76;85800
^N225;23/08/2012;9194.47;9062.54;9080.67;9178.12;102800
^N225;22/08/2012;9162.97;9075.08;9150.69;9131.74;85800
^N225;21/08/2012;9196.67;9146.07;9165.15;9156.92;84200
^N225;20/08/2012;9222.87;9150.79;9202.36;9171.16;91400
^N225;17/08/2012;9181.57;9097;9120.22;9162.5;132600
^N225;16/08/2012;9094.09;8962.97;8967.11;9092.76;115200
^N225;15/08/2012;8960.28;8866.06;8960.28;8925.04;104400
^N225;14/08/2012;8970.99;8897.87;8913.7;8929.88;117600
^N225;13/08/2012;8906.21;8867.63;8871.68;8885.15;72000
^N225;10/08/2012;8954.85;8857.23;8931.92;8891.44;120000
^N225;09/08/2012;9004.81;8862.17;8870.81;8978.6;151200
^N225;08/08/2012;8962.95;8851.59;8889.38;8881.16;162400
^N225;07/08/2012;8812.42;8711.9;8714.12;8803.31;109400
^N225;06/08/2012;8751.8;8676.25;8683.2;8726.29;113000
^N225;03/08/2012;8565.06;8513.2;8539.71;8555.11;141800
^N225;02/08/2012;8705.91;8635.51;8642.89;8653.18;127000
^N225;01/08/2012;8654.61;8578.16;8622.04;8641.85;123200
^N225;31/07/2012;8732.84;8585.26;8600.92;8695.06;140200
^N225;30/07/2012;8663.3;8589.19;8658.83;8635.44;112000
^N225;27/07/2012;8569.09;8522.74;8547.34;8566.64;129000
^N225;26/07/2012;8448.55;8358.51;8408.22;8443.1;153400
^N225;25/07/2012;8433.58;8328.02;8410.98;8365.9;137400
^N225;24/07/2012;8517.52;8446.18;8497.99;8488.09;126200
^N225;23/07/2012;8606.23;8500.27;8582.28;8508.32;103400
^N225;20/07/2012;8792.19;8662.72;8785.87;8669.87;117000
^N225;19/07/2012;8835.8;8771.19;8795;8795.55;113200
^N225;18/07/2012;8802.09;8715.14;8796.15;8726.74;119000
^N225;17/07/2012;8808.87;8711.73;8740.98;8755;112000
^N225;13/07/2012;8759.06;8695.44;8701.35;8724.12;122800
^N225;12/07/2012;8862.8;8709.75;8859.39;8720.01;141800
^N225;11/07/2012;8851;8797.73;8819.04;8851;98000
^N225;10/07/2012;8966.99;8855.93;8922.03;8857.73;108400
^N225;09/07/2012;8954.44;8892.17;8922.99;8896.88;92000
^N225;06/07/2012;9082.04;8977.35;9052.7;9020.75;108200
^N225;05/07/2012;9130.54;9069.01;9078.46;9079.8;97000
^N225;04/07/2012;9136.02;9095.31;9119.69;9104.17;105600
^N225;03/07/2012;9082.39;9012.86;9013.65;9066.59;121000
^N225;02/07/2012;9103.79;9003.48;9103.79;9003.48;99800
^N225;29/06/2012;9044.04;8803.33;8811.46;9006.78;143800
^N225;28/06/2012;8881.44;8805.65;8816.07;8874.11;118600
^N225;27/06/2012;8730.49;8641.52;8677.76;8730.49;106000
^N225;26/06/2012;8712.68;8619.36;8671.61;8663.99;127600
^N225;25/06/2012;8837.83;8726.4;8837.83;8734.62;92800
^N225;22/06/2012;8830.34;8731.79;8733.5;8798.35;113200
^N225;21/06/2012;8859.04;8790.86;8794.03;8824.07;132600
^N225;20/06/2012;8770.41;8711.22;8739.1;8752.31;114200
^N225;19/06/2012;8712.86;8630.66;8692.82;8655.87;99200
^N225;18/06/2012;8766.56;8711.49;8723.55;8721.02;109800
^N225;15/06/2012;8625.19;8552.75;8608.43;8569.32;106600
^N225;14/06/2012;8592.17;8520.99;8531.4;8568.89;101600
^N225;13/06/2012;8615.89;8554.14;8557.57;8587.84;101600
^N225;12/06/2012;8575.87;8452.5;8478.78;8536.72;113200
^N225;11/06/2012;8665.8;8594.58;8612.14;8624.9;108800
^N225;08/06/2012;8611.93;8427.2;8609.78;8459.26;182800
^N225;07/06/2012;8647.79;8599.64;8639.25;8639.72;127400
^N225;06/06/2012;8549;8412.55;8428.36;8533.53;160200
^N225;05/06/2012;8388.14;8306.93;8331.02;8382;137000
^N225;04/06/2012;8303.35;8238.96;8278.65;8295.63;126800
^N225;01/06/2012;8487.44;8422.5;8465.47;8440.25;125200
^N225;31/05/2012;8542.73;8455.13;8499.68;8542.73;162800
^N225;30/05/2012;8656.71;8568.97;8637.95;8633.19;119000
^N225;29/05/2012;8657.08;8517.18;8565.56;8657.08;129600
^N225;28/05/2012;8624.51;8568.87;8604.99;8593.15;97000
^N225;25/05/2012;8616.85;8550.93;8616.85;8580.39;113600
^N225;24/05/2012;8597.85;8496.61;8537.99;8563.38;134200
^N225;23/05/2012;8715.14;8538.69;8715.14;8556.6;142800
^N225;22/05/2012;8740.48;8690.47;8721.59;8729.29;111000
^N225;21/05/2012;8676.2;8608.62;8617.92;8633.89;110800
^N225;18/05/2012;8735.54;8588.16;8727.58;8611.31;155000
^N225;17/05/2012;8885.08;8765.71;8789.47;8876.59;160200
^N225;16/05/2012;8883.73;8756.07;8865.78;8801.17;145400
^N225;15/05/2012;8930.78;8838.78;8910.85;8900.74;145000
^N225;14/05/2012;9031.09;8947.82;8986.22;8973.84;112800
^N225;11/05/2012;9050.61;8944.63;9019.4;8953.31;143400
^N225;10/05/2012;9075.63;8985.9;9013.26;9009.65;141600
^N225;09/05/2012;9115.94;9021.2;9112.72;9045.06;131600
^N225;08/05/2012;9207.56;9159.47;9190.5;9181.65;112400
^N225;07/05/2012;9206.45;9109.01;9198.17;9119.14;133000
^N225;02/05/2012;9417.96;9344.53;9397.87;9380.25;94600
^N225;01/05/2012;9472.25;9332.79;9471.66;9350.95;118000
^N225;27/04/2012;9691.7;9463.6;9564.4;9520.89;165600
^N225;26/04/2012;9630.97;9531.03;9613.16;9561.83;104800
^N225;25/04/2012;9582.73;9530.02;9578.42;9561.01;97400
^N225;24/04/2012;9510.7;9423.3;9466.08;9468.04;106400
^N225;23/04/2012;9643.27;9520.98;9599.2;9542.17;101600
^N225;20/04/2012;9580.87;9532.68;9574.99;9561.36;109800
^N225;19/04/2012;9617.93;9565.83;9578.68;9588.38;118800
^N225;18/04/2012;9682.88;9594.3;9594.3;9667.26;116800
^N225;17/04/2012;9519.8;9455.32;9476.15;9464.71;109200
^N225;16/04/2012;9532.91;9464.49;9522.7;9470.64;113000
^N225;13/04/2012;9690.29;9603.97;9613.19;9637.99;171400
^N225;12/04/2012;9541.04;9449.49;9486.19;9524.79;134800
^N225;11/04/2012;9487.84;9388.14;9398.6;9458.74;155800
^N225;10/04/2012;9648.12;9509.72;9583.36;9538.02;134800
^N225;09/04/2012;9618.1;9535.33;9565.31;9546.26;111600
^N225;06/04/2012;9739.59;9659.16;9710.25;9688.45;118400
^N225;05/04/2012;9806.4;9692.7;9737.5;9767.61;165200
^N225;04/04/2012;10059.19;9819.99;10045.88;9819.99;147800
^N225;03/04/2012;10084.07;10040.99;10082.21;10050.39;112400
^N225;02/04/2012;10190.35;10109.87;10161.72;10109.87;152000
^N225;30/03/2012;10111.09;10033.19;10089.1;10083.56;137400
^N225;29/03/2012;10147.04;10084.77;10134.78;10114.79;149400
^N225;28/03/2012;10197.8;10124.28;10153.51;10182.57;141200
^N225;27/03/2012;10255.15;10152.25;10152.9;10255.15;161000
^N225;26/03/2012;10056.2;10016.05;10040.1;10018.24;126600
^N225;23/03/2012;10031.96;9999.37;10014.87;10011.47;121600
^N225;22/03/2012;10136.85;10052.5;10055.16;10127.08;147000
^N225;21/03/2012;10132.02;10073.9;10100.87;10086.49;149800
^N225;19/03/2012;10172.64;10134.48;10150.85;10141.99;135200
^N225;16/03/2012;10148.47;10090.09;10110.57;10129.83;163000
^N225;15/03/2012;10158.74;10077.55;10115.4;10123.28;177600
^N225;14/03/2012;10115.79;10050.52;10064.12;10050.52;168200
^N225;13/03/2012;10011.88;9888.3;9921.25;9899.08;206000
^N225;12/03/2012;10021.51;9889.86;10015.92;9889.86;153600
^N225;09/03/2012;10007.62;9853.18;9911.07;9929.74;265400
^N225;08/03/2012;9768.96;9659.15;9674.94;9768.96;144000
^N225;07/03/2012;9603.19;9509.1;9509.1;9576.06;155800
^N225;06/03/2012;9732.89;9602.84;9704.61;9637.63;171800
^N225;05/03/2012;9792.14;9673.75;9756.98;9698.59;132600
^N225;02/03/2012;9803.75;9729.24;9797.05;9777.03;158600
^N225;01/03/2012;9865.75;9666.02;9771.34;9707.37;175200
^N225;29/02/2012;9866.41;9706.22;9771.62;9723.24;179200
^N225;28/02/2012;9722.52;9528.77;9567.12;9722.52;185400
^N225;27/02/2012;9736.11;9628.25;9726.2;9633.93;177200
^N225;24/02/2012;9647.38;9576.21;9594.85;9647.38;180000
^N225;23/02/2012;9609.84;9513.65;9549.77;9595.57;180000
^N225;22/02/2012;9564.05;9442.58;9459.74;9554;165000
^N225;21/02/2012;9517.04;9440.41;9458.68;9463.02;169800
^N225;20/02/2012;9549.31;9462.67;9534.03;9485.09;169400
^N225;17/02/2012;9435.03;9369.25;9371.12;9384.17;188800
^N225;16/02/2012;9308.93;9214.23;9232.38;9238.1;180000
^N225;15/02/2012;9314.37;9107.68;9108.84;9260.34;208200
^N225;14/02/2012;9072.08;8972.74;8978.72;9052.07;141800
^N225;13/02/2012;9023.5;8948.54;8954.03;8999.18;126800
^N225;10/02/2012;9016.97;8947.17;9010.53;8947.17;154000
^N225;09/02/2012;9018.49;8942.87;8996.13;9002.24;178200
^N225;08/02/2012;9015.59;8956.78;8971.88;9015.59;157400
^N225;07/02/2012;8928.44;8887.19;8904.16;8917.52;129200
^N225;06/02/2012;8949.32;8916.94;8939.99;8929.2;143200
^N225;03/02/2012;8877.57;8825.98;8849.17;8831.93;157400
^N225;02/02/2012;8893.22;8849.25;8865.28;8876.82;157800
^N225;01/02/2012;8830.28;8780.1;8789.06;8809.79;127200
^N225;31/01/2012;8836.68;8776.65;8781.44;8802.51;138000
^N225;30/01/2012;8832.48;8774.23;8803.79;8793.05;98000
^N225;27/01/2012;8886.02;8810.89;8851.02;8841.22;133200
^N225;26/01/2012;8894.6;8834.93;8890.49;8849.47;122200
^N225;25/01/2012;8911.62;8816.09;8842.01;8883.69;132400
^N225;24/01/2012;8825.09;8768.51;8815.36;8785.33;111000
^N225;23/01/2012;8795.27;8744.54;8753.91;8765.9;119800
^N225;20/01/2012;8791.39;8725.32;8751.18;8766.36;177600
^N225;19/01/2012;8668.94;8596.68;8596.68;8639.68;125000
^N225;18/01/2012;8595.78;8446.09;8458.29;8550.58;136200
^N225;17/01/2012;8475.66;8413.22;8420.12;8466.4;85400
^N225;16/01/2012;8409.79;8352.23;8409.79;8378.36;76400
^N225;13/01/2012;8509.76;8458.68;8471.1;8500.02;109800
^N225;12/01/2012;8426.83;8360.33;8423.1;8385.59;84800
^N225;11/01/2012;8463.72;8426.03;8440.96;8447.88;106200
^N225;10/01/2012;8450.59;8405.18;8422.99;8422.26;112400
^N225;06/01/2012;8488.98;8349.33;8488.98;8390.35;101400
^N225;05/01/2012;8519.16;8481.83;8515.66;8488.71;77600
^N225;04/01/2012;8581.45;8547.7;8549.54;8560.11;106000
^N225;30/12/2011;8455.35;8415.56;8434.9;8455.35;57600
^N225;29/12/2011;8404.89;8330.87;8367.71;8398.89;66400
^N225;28/12/2011;8456.66;8414.9;8426.09;8423.62;70800
^N225;27/12/2011;8458.26;8428.53;8443;8440.56;51400
^N225;22/12/2011;8436.59;8383.96;8429.54;8395.16;83800
^N225;21/12/2011;8471.11;8440.89;8442.74;8459.98;90800
^N225;20/12/2011;8354.9;8317.73;8318.03;8336.48;80000
^N225;19/12/2011;8364.93;8272.26;8363.39;8296.12;95000
^N225;16/12/2011;8433.18;8390.98;8416.21;8401.72;105000
^N225;15/12/2011;8455.32;8374.25;8449.05;8377.37;103200
^N225;14/12/2011;8540.57;8486.37;8513.77;8519.13;98400
^N225;13/12/2011;8594.32;8518.8;8535.52;8552.81;113200
^N225;12/12/2011;8682.47;8633.35;8652.98;8653.82;101000
^N225;09/12/2011;8576.68;8503.03;8521.33;8536.46;199800
^N225;08/12/2011;8688.81;8625.19;8664.35;8664.58;127800
^N225;07/12/2011;8729.81;8614.21;8629.19;8722.17;132600
^N225;06/12/2011;8671.54;8571.09;8644.97;8575.16;107800
^N225;05/12/2011;8704.48;8668.04;8697.78;8695.98;91200
^N225;02/12/2011;8643.75;8591.93;8603.23;8643.75;101000
^N225;01/12/2011;8653.88;8577.09;8581.2;8597.38;147800
^N225;30/11/2011;8435.34;8361.69;8407.63;8434.61;126600
^N225;29/11/2011;8477.82;8351.38;8371.01;8477.82;115800
^N225;28/11/2011;8322.01;8259.71;8269.91;8287.49;102400
^N225;25/11/2011;8199.67;8135.79;8138.19;8160.01;111400
^N225;24/11/2011;8212.95;8157.39;8189.42;8165.18;109800
^N225;22/11/2011;8350.35;8261.01;8263.86;8314.74;112200
^N225;21/11/2011;8375.6;8343.93;8349.05;8348.27;89800
^N225;18/11/2011;8398.8;8359.6;8374.16;8374.91;108600
^N225;17/11/2011;8491.82;8400.22;8421.88;8479.63;113000
^N225;16/11/2011;8567.64;8459.3;8546.75;8463.16;95400
^N225;15/11/2011;8584.3;8527.63;8546.99;8541.93;80200
^N225;14/11/2011;8655.31;8595.43;8631.28;8603.7;104400
^N225;11/11/2011;8566.49;8485.77;8545.92;8514.47;124800
^N225;10/11/2011;8600.21;8500.67;8597.28;8500.8;150000
^N225;09/11/2011;8762.98;8678.78;8724.6;8755.44;137400
^N225;08/11/2011;8772.04;8644;8744.36;8655.51;136400
^N225;07/11/2011;8779.55;8741.25;8771.82;8767.09;100000
^N225;04/11/2011;8814.71;8729.08;8761.27;8801.4;125000
^N225;02/11/2011;8719.92;8640.42;8719.92;8640.42;129200
^N225;01/11/2011;8946;8831.69;8880.75;8835.52;103800
^N225;31/10/2011;9152.39;8988.39;9011.18;8988.39;133800
